 828       20.4    .23 h 28 16
 829      -14.2    .22 h 28 17
 830       15.7    .24 h 28 18
 831      -12.9    .25 h 28 19
 832      -11.8    .28 h 28 20
 833      -42.8    .33 h 28 21
 834       -8.6    .36 h 28 22
 835       27.4    .39 h 28 23
 836      -67.5    .43 h 28 24
 837       -2.2    .44 h 28 25
 838      -19.2    .44 h 28 26
 839       28.9    .47 h 28 27
 840       79.4    .55 h 28 28
 841       15.3    .16 g 29  0
 842      -22.2    .17 g 29  1
 843        8.2    .14 g 29  2
 844        5.4    .15 g 29  3
 845      -10.1    .14 g 29  4
 846       -4.4    .15 g 29  5
 847      -13.1    .17 g 29  6
 848       -6.5    .16 g 29  7
 849        3.0    .16 g 29  8
 850        4.2    .14 g 29  9
 851      -19.7    .15 g 29 10
 852       13.2    .15 g 29 11
 853        1.2    .15 g 29 12
 854        6.9    .16 g 29 13
 855       -7.7    .16 g 29 14
 856       -1.8    .17 g 29 15
 857        6.1    .17 g 29 16
 858      -27.1    .18 g 29 17
 859      -11.2    .20 g 29 18
 860       40.6    .18 g 29 19
 861        8.1    .17 g 29 20
 862      -14.3    .19 g 29 21
 863       23.9    .23 g 29 22
 864       11.5    .30 g 29 23
 865        2.0    .32 g 29 24
 866       -9.8    .35 g 29 25
 867        5.2    .39 g 29 26
 868        4.1    .38 g 29 27
 869       42.8    .37 g 29 28
 870        5.3    .42 g 29 29
 871      -23.6    .15 h 29  1
 872       13.4    .18 h 29  2
 873        0.8    .16 h 29  3
 874        9.2    .18 h 29  4
 875       -9.7    .17 h 29  5
 876       17.2    .16 h 29  6
 877       11.0    .16 h 29  7
 878        4.0    .15 h 29  8
 879       14.7    .14 h 29  9
 880       13.9    .14 h 29 10
 881       -2.4    .15 h 29 11
 882      -28.1    .16 h 29 12
 883      -21.7    .16 h 29 13
 884        1.6    .17 h 29 14
 885        1.5    .17 h 29 15
 886       -9.8    .18 h 29 16
 887      -21.9    .19 h 29 17
 888       26.9    .19 h 29 18
 889      -15.6    .18 h 29 19
 890      -12.6    .17 h 29 20
 891      -28.6    .20 h 29 21
 892        8.0    .24 h 29 22
 893       25.6    .28 h 29 23
 894      -11.0    .31 h 29 24
 895      -10.3    .36 h 29 25
 896      -17.9    .40 h 29 26
 897        2.0    .38 h 29 27
 898        5.8    .37 h 29 28
 899       40.6    .44 h 29 29
 900       32.2    .11 g 30  0
 901       -0.1    .11 g 30  1
 902        8.0    .10 g 30  2
 903      -12.8    .11 g 30  3
 904       -0.8    .10 g 30  4
 905       -4.6    .10 g 30  5
 906       -3.2    .11 g 30  6
 907        0.8    .11 g 30  7
 908       -5.9    .11 g 30  8
 909        4.4    .11 g 30  9
 910      -14.3    .10 g 30 10
 911       -9.4    .11 g 30 11
 912        8.0    .10 g 30 12
 913       16.1    .10 g 30 13
 914       -3.3    .10 g 30 14
 915        3.6    .11 g 30 15
 916        3.7    .11 g 30 16
 917        1.0    .12 g 30 17
 918      -10.9    .12 g 30 18
 919        4.3    .12 g 30 19
 920       21.2    .13 g 30 20
 921       -5.4    .14 g 30 21
 922        0.7    .12 g 30 22
 923       -5.2    .13 g 30 23
 924      -13.0    .17 g 30 24
 925        5.0    .21 g 30 25
 926      -19.2    .20 g 30 26
 927      -14.3    .25 g 30 27
 928       32.1    .34 g 30 28
 929       28.0    .29 g 30 29
 930       26.9    .19 g 30 30
 931       -1.0    .11 h 30  1
 932      -10.2    .12 h 30  2
 933       -8.8    .11 h 30  3
 934       29.1    .12 h 30  4
 935       -2.4    .12 h 30  5
 936      -10.4    .10 h 30  6
 937        6.7    .09 h 30  7
 938       -4.9    .10 h 30  8
 939       16.9    .12 h 30  9
 940        2.3    .11 h 30 10
 941       -1.6    .10 h 30 11
 942       -3.2    .10 h 30 12
 943      -14.0    .10 h 30 13
 944        8.2    .11 h 30 14
 945        0.5    .10 h 30 15
 946       -9.8    .11 h 30 16
 947       -4.4    .12 h 30 17
 948        6.2    .13 h 30 18
 949       -5.8    .12 h 30 19
 950       -4.7    .14 h 30 20
 951        0.1    .13 h 30 21
 952       10.2    .12 h 30 22
 953       -3.4    .13 h 30 23
 954        9.9    .16 h 30 24
 955       -2.5    .23 h 30 25
 956      -11.7    .23 h 30 26
 957      -10.5    .25 h 30 27
 958      -21.5    .34 h 30 28
 959       14.6    .27 h 30 29
 960       38.3    .17 h 30 30
